"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 6","tr_header 7"
"18128","Meehan, Caroline","21","F","East Islip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:56","0:47:32","1:11:06","1:34:49","1:39:56","1:58:23","2:21:55","2:45:15","3:07:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:39","8189","1331","1060","",""
"11919","Meyer, Caitlin","34","F","Somerville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:55","0:45:38","1:08:23","1:31:26","1:36:27","1:54:30","2:18:32","2:42:44","3:06:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:42","8199","1336","1064","",""
"14336","Mount, Marissa","26","F","Seattle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:23","0:44:21","1:06:28","1:29:07","1:34:05","1:52:03","2:16:30","2:40:50","3:05:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:16:52","8248","1354","1076","",""
"11534","Macciomei, Megan","28","F","Oakland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:30","0:46:31","1:09:36","1:32:52","1:37:53","1:56:00","2:19:53","2:43:35","3:07:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:16:55","8266","1362","1083","",""
"13569","Morgenstern, Natalie","34","F","Boston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:02","0:47:39","1:10:48","1:34:05","1:39:13","1:57:29","2:21:03","2:44:25","3:07:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:17:06","8321","1381","1098","",""
"16104","Mendina, Katie","35","F","Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MI","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:57","0:44:35","1:07:51","1:31:36","1:36:33","1:54:43","2:18:58","2:43:23","3:07:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:10","8348","1393","1107","",""
"10320","Mantilla, Laura","35","F","Houston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:11","0:44:54","1:07:51","1:31:11","1:36:20","1:55:15","2:19:25","2:43:20","3:07:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:17","8381","1401","1110","",""
"11846","Manolakos, Athena","37","F","Wilmington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DE","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:15","0:46:07","1:08:57","1:32:08","1:37:12","1:55:28","2:19:13","2:43:09","3:06:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:20","8396","1406","1115","",""
"11892","Marion, Chanel","29","F","Winchester","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ON","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:05","0:43:34","1:05:38","1:28:27","1:33:18","1:51:15","2:15:29","2:40:34","3:06:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:22","8414","1413","1120","",""
"12987","Meyer, Amy","38","F","New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:25","0:46:32","1:09:33","1:32:43","1:37:43","1:56:02","2:19:43","2:43:30","3:07:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:30","8465","1429","1132","",""
"13012","Mullier, Emilie","34","F","Berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GER","FRA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:56","0:47:05","1:09:57","1:33:05","1:38:00","1:56:10","2:19:51","2:43:53","3:07:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:32","8472","1432","1134","",""
"14459","Marshall, Lauren","22","F","Cherrybrook","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AUS","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:37","0:43:37","1:06:25","1:29:53","1:34:55","1:53:37","2:18:08","2:42:40","3:06:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:35","8486","1437","1138","",""
"6345","Mcgovern, Morgan","35","F","Miami","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:22","0:43:21","1:05:49","1:28:43","1:33:38","1:51:39","2:15:43","2:40:47","3:06:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:35","8487","1438","1139","",""
"5975","Markle, Marissa","33","F","Edmonton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AB","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:19","0:40:56","1:04:02","1:27:28","1:32:20","1:51:18","2:16:41","2:42:24","3:07:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:38","8507","1446","1145","",""
"12817","Maioriello, Gia","18","F","Dallas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:02","0:47:29","1:10:54","1:34:05","1:39:05","1:56:59","2:20:32","2:44:13","3:07:38","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:45","8532","1455","1154","",""
"17497","Mills, Emily","38","F","Merseyside","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GBR",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:03","0:45:30","1:08:02","1:31:13","1:36:12","1:54:23","2:18:32","2:43:13","3:07:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:47","8542","1460","1155","",""
"14884","Miles, Stephanie","39","F","Redding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:09","0:45:56","1:08:51","1:31:56","1:36:58","1:55:10","2:19:01","2:43:20","3:07:13","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:54","8586","1478","1167","",""
"12721","Marchessault, Jessica","37","F","Center Valley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:05","0:48:03","1:11:53","1:35:53","1:40:58","1:59:33","2:22:38","2:45:24","3:08:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:05","8626","1496","1178","",""
"17275","Meyer, Dominique","25","F","Baltimore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MD","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:44:37","1:06:59","1:30:25","1:35:25","1:53:41","2:18:01","2:42:56","3:07:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:09","8639","1503","1182","",""
"13857","Miller, Roxanne","32","F","Los Angeles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:14","0:46:49","1:10:37","1:34:22","1:39:25","1:57:36","2:21:09","2:45:06","3:08:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:24","8714","1538","1205","",""
"13174","Mcenerney, Kerry","29","F","Woonsocket","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RI","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:52","0:47:27","1:10:54","1:34:21","1:39:28","1:57:38","2:21:08","2:44:49","3:08:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:25","8715","1539","1206","",""
"17667","Moorhouse, Evelyn","28","F","Squamish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BC","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:30","0:46:50","1:10:16","1:33:40","1:38:39","1:57:00","2:21:08","2:45:08","3:08:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:34","8748","1550","1215","",""
"15441","Martinez, Miranda","28","F","Colton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:10","0:48:04","1:11:54","1:35:44","1:40:54","1:59:36","2:23:43","2:47:01","3:09:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:34","8753","1551","1216","",""
"11017","Mita, Paige","30","F","San Diego","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:51","0:45:35","1:08:10","1:30:57","1:35:56","1:55:32","2:19:13","2:43:35","3:08:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:49","8820","1572","1229","",""
"15284","Maia, Barbara","34","F","Curitiba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BRA",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:39","0:46:29","1:09:22","1:32:21","1:37:21","1:55:23","2:19:02","2:43:13","3:07:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:53","8843","1578","1233","",""
"11185","Mcnally, Kaylie","28","F","Boston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:45","0:45:23","1:08:11","1:31:18","1:36:25","1:54:49","2:18:56","2:43:41","3:08:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:18:55","8852","1582","1237","",""
"10351","Metzler, Jenny","28","F","Carthage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:52","0:42:58","1:04:04","1:25:21","1:30:01","1:47:16","2:10:47","2:36:19","3:06:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:18:56","8856","1583","1238","",""
"19131","Molina Gómez, Juliana","38","F","Manizales","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COL",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:12","0:45:31","1:08:10","1:31:00","1:35:58","1:53:53","2:18:08","2:43:13","3:08:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:18:58","8864","1587","1240","",""
"14803","Murphy, Kimberly","32","F","Brooklyn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:39","0:47:26","1:11:11","1:35:03","1:40:12","1:58:46","2:22:20","2:45:40","3:09:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:18:58","8866","1589","1242","",""
"14323","Mcafoos, Dana","31","F","Austin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:11","0:47:21","1:10:41","1:34:19","1:39:24","1:57:36","2:21:15","2:45:17","3:09:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:10","8926","1612","1259","",""
"16586","Milor, Erica","33","F","St. Petersburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:14","0:47:59","1:11:39","1:35:22","1:40:31","1:58:47","2:22:37","2:46:29","3:09:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:10","8929","1613","1260","",""
"14944","Malley, Maggie","24","F","Pittsburgh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:03","0:47:29","1:10:44","1:34:20","1:39:25","1:57:54","2:21:47","2:46:23","3:09:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:17","8962","1629","1271","",""
"13549","Mithun, Julie","35","F","San Francisco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:25","0:46:34","1:09:51","1:33:30","1:38:35","1:56:56","2:20:57","2:45:18","3:09:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:19:18","8968","1633","1274","",""
"16599","Melstrom, Rikke","38","F","Skarnes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOR",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:45","0:45:55","1:09:13","1:32:50","1:37:56","1:56:36","2:20:33","2:45:03","3:08:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:27","9028","1663","1293","",""
"15013","Malasarte, Megan","30","F","Atlanta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:21","0:46:48","1:09:55","1:33:02","1:38:08","1:56:30","2:20:32","2:45:08","3:09:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:33","9058","1677","1305","",""
"9540","Mcclure, Catherine","29","F","River Heights","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:27","0:43:17","1:05:27","1:28:14","1:33:09","1:51:34","2:16:28","2:42:30","3:08:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:37","9071","1683","1308","",""
"14691","Mccarthy, Chelsey","33","F","Lubbock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:29","0:46:14","1:09:01","1:32:40","1:37:54","1:56:18","2:20:23","2:44:47","3:10:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:19:48","9129","1704","1324","",""
"16090","Miller, Elizabeth","38","F","Williamstown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NJ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:14","0:46:33","1:10:04","1:33:19","1:38:16","1:56:32","2:20:32","2:45:04","3:09:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:19:54","9162","1720","1335","",""
"17891","Mittel, Rachel","39","F","Passaic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NJ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:01","0:47:32","1:11:07","1:34:48","1:39:57","1:58:27","2:22:17","2:46:09","3:09:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:19:59","9182","1732","1343","",""
"13538","Mckenna, Meaghan","28","F","Houston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:55","0:47:45","1:11:05","1:34:25","1:39:31","1:57:34","2:21:39","2:45:41","3:09:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:38","3:20:07","9217","1748","1351","",""
"11008","Martin, Rachel","26","F","Mars","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:06","0:46:07","1:09:06","1:32:05","1:37:05","1:55:07","2:19:08","2:44:04","3:09:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:20","9282","1772","1369","",""
"16069","Mckinstry, Ashley","19","F","Camas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:03","0:44:15","1:07:06","1:29:19","1:34:02","1:52:03","2:16:22","2:41:47","3:08:13","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:20","9285","1774","1371","",""
"14980","Merrick, Jackie","33","F","Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","VA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:41","0:47:16","1:10:47","1:34:12","-","1:57:36","2:21:32","2:46:00","3:10:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:21","9288","1777","1374","",""
"25823","Mahoney, Leah","22","F","Forestdale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:24","0:45:29","1:07:18","1:29:39","1:34:31","1:52:29","2:16:46","2:42:16","3:08:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:26","9313","1788","1382","",""
"18218","Mackey, Laura","33","F","New York City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:57","0:45:26","1:08:23","1:31:49","1:36:54","1:55:44","2:20:12","2:45:28","3:09:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:43","9376","1810","1391","",""
"12163","Maruri Cortes, Mariana","33","F","Mexico City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MEX",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:00","0:47:12","1:10:27","1:33:51","1:39:01","1:57:16","2:21:35","2:46:11","3:10:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:52","9412","1825","1404","",""
"10883","Mehos, Tatiana","25","F","Ridgewood","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NJ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:40","0:44:39","1:06:42","1:30:19","1:35:16","1:53:02","2:20:06","2:44:29","3:09:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:56","9434","1836","1412","",""
"4040","Milne, Lee","27","F","Dover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:33","0:45:19","1:08:19","1:32:39","1:37:35","1:56:56","2:21:57","2:47:15","3:11:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:57","9436","1837","1413","",""
"16869","Maggio, Kathryn","26","F","Hudson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OH","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:05","0:47:05","1:10:16","1:34:01","1:39:14","1:57:48","2:22:04","2:46:33","3:10:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:58","9443","1838","1414","",""
"14634","Miller, Jyssica","33","F","Erie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:14","0:47:49","1:11:10","1:35:22","1:40:43","1:59:35","2:23:37","2:47:42","3:11:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:21:01","9451","1844","1419","",""
"17568","Martinez, Maria","31","F","Doral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:21","0:46:59","1:09:41","1:32:59","1:38:03","1:56:27","2:21:09","2:45:43","3:10:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:21:02","9457","1847","1422","",""
"10321","Martinez, Colleen","23","F","Seattle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:15","0:48:28","1:12:19","1:36:42","1:42:00","2:00:40","2:24:34","2:47:55","3:10:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:21:02","9458","1848","1423","",""
"13796","Mcclelland, Lindsay","35","F","Charlotte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NC","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:11","0:47:43","1:11:11","1:34:46","1:39:53","1:58:13","2:22:23","2:47:40","3:10:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:21:05","9467","1855","1428","",""
"17492","Mcmanus, Lisa","33","F","New Canaan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:43","0:46:41","1:10:02","1:33:51","1:38:57","1:57:32","2:21:52","2:46:40","3:10:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:27","9568","1901","1461","",""
"13130","Muckian, Erin","24","F","Elmhurst","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:08","0:46:04","1:08:50","1:31:38","1:36:32","1:54:28","2:18:32","2:44:48","3:10:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:30","9583","1911","1468","",""
"17955","Monsivais Lopez, Laura","38","F","Tyler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:11","0:48:09","1:11:59","1:35:59","1:41:11","1:59:54","2:23:53","2:48:00","3:11:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:42","9638","1936","1482","",""
"13192","Mundt, Stephanie","32","F","Tempe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AZ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:09","0:48:04","1:11:47","1:35:41","1:40:51","1:59:29","2:23:40","2:47:55","3:11:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:44","9648","1939","1485","",""
"13897","Martinez, Maria","29","F","San Luis Potosi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MEX",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:36","0:46:29","1:09:17","1:32:19","1:37:17","1:55:32","2:20:19","2:45:31","3:10:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:52","9677","1957","1498","",""
"16826","Mcnerney, Monica","30","F","Brookline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:45:45","1:08:56","1:32:18","1:37:13","1:55:26","2:19:40","2:45:05","3:10:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:53","9682","1960","1499","",""
"15201","Montone, Alyssa","34","F","New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:22","0:46:56","1:10:26","1:34:12","1:39:12","1:57:48","2:22:15","2:46:30","3:11:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:54","9692","1962","1501","",""
"16345","Mccarthy, Holly","31","F","London","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GBR",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:45","0:44:21","1:07:56","-","1:37:08","1:56:06","2:20:53","2:46:20","3:11:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:56","9696","1965","1502","",""
"16894","Munoz, Fernanda","39","F","Concón","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CHI",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:29","0:46:57","1:10:46","1:34:46","1:40:03","1:59:02","2:23:32","2:48:00","3:11:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:56","9699","1967","1504","",""
"12571","Mcbrien, Jennifer","32","F","Dorchester","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:04","0:49:00","1:12:53","1:37:02","1:42:13","2:01:03","2:25:11","2:49:17","3:12:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:02","9732","1978","1514","",""
"15097","Mullen, Rosanna","37","F","Summerland Key","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:24","0:46:39","1:09:49","1:33:43","1:38:49","1:57:24","2:21:51","2:47:25","3:11:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:03","9736","1980","1515","",""
"15609","Mumford, Ellis","25","F","Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","VA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:45","0:47:28","1:11:10","1:35:01","1:40:12","1:58:43","2:23:02","2:47:23","3:11:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:24","9845","2025","1538","",""
"7644","Mcleish, Ashley","37","F","Los Angeles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:27","0:47:05","1:11:07","1:35:33","1:40:37","2:00:32","2:24:46","2:48:56","3:12:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:22:55","10018","2103","1591","",""
"13024","Murillo, Anays","31","F","Boston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
